Time,Depth,f_velocity,f_volume
2019-09-26 19:45:00,499.8,1.0,1663.33
2019-09-26 20:00:00,497.91,1.02,1688.11
2019-09-26 20:15:00,495.07,1.01,1653.93
2019-09-26 20:30:00,493.34,1.02,1659.45
2019-09-26 20:45:00,490.27,0.95,1548.03
2019-09-26 21:00:00,487.5,0.96,1535.1999999999998
2019-09-26 21:15:00,485.6700000000001,0.97,1556.4899999999998
2019-09-26 21:30:00,482.94,1.0,1586.15
2019-09-26 21:45:00,483.04,1.02,1622.79
2019-09-26 22:00:00,480.55,1.01,1596.86
2019-09-26 22:15:00,478.18,0.97,1526.33
2019-09-26 22:30:00,474.87,0.96,1499.77
2019-09-26 22:45:00,473.2,1.03,1587.42
2019-09-26 23:00:00,472.54,0.99,1539.1600000000003
2019-09-26 23:15:00,470.41,0.99,1522.18
2019-09-26 23:30:00,469.26,1.01,1544.45
2019-09-26 23:45:00,467.95,1.03,1581.1
2019-09-27 00:00:00,467.61,1.01,1538.27
2019-09-27 00:15:00,466.81,1.01,1547.81
2019-09-27 00:30:00,463.81,0.96,1461.64
2019-09-27 00:45:00,459.6,0.99,1475.61
2019-09-27 01:00:00,456.93,1.0,1488.3
2019-09-27 01:15:00,454.28,1.0,1482.51
2019-09-27 01:30:00,453.6,0.99,1458.1599999999999
2019-09-27 01:45:00,453.53,0.98,1448.94
2019-09-27 02:00:00,452.21,0.95,1398.3
2019-09-27 02:15:00,450.96,0.94,1379.67
2019-09-27 02:30:00,450.43,0.97,1413.32
2019-09-27 02:45:00,447.94,0.99,1432.8
2019-09-27 03:00:00,447.13,1.01,1460.4300000000003
2019-09-27 03:15:00,446.18,0.99,1427.38
2019-09-27 03:30:00,446.22,1.01,1459.96
2019-09-27 03:45:00,444.79,1.06,1528.96
2019-09-27 04:00:00,443.15,1.04,1496.46
2019-09-27 04:15:00,441.62,1.04,1488.98
2019-09-27 04:30:00,441.92,1.05,1503.39
2019-09-27 04:45:00,441.63,1.04,1486.6
2019-09-27 05:00:00,441.2,1.04,1484.6
2019-09-27 05:15:00,441.16,1.03,1474.32
2019-09-27 05:30:00,439.49,1.01,1428.64
2019-09-27 05:45:00,438.3,1.03,1462.96
2019-09-27 06:00:00,438.01,1.04,1472.4100000000003
2019-09-27 06:15:00,437.84,1.02,1448.34
2019-09-27 06:30:00,437.89,1.05,1479.15
2019-09-27 06:45:00,439.82,1.02,1455.67
2019-09-27 07:00:00,439.36,0.99,1406.17
2019-09-27 07:15:00,438.83,1.01,1431.75
2019-09-27 07:30:00,437.19,1.02,1446.75
2019-09-27 07:45:00,437.03,1.03,1458.12
2019-09-27 08:00:00,439.17,1.02,1448.72
2019-09-27 08:15:00,437.99,1.02,1436.19
2019-09-27 08:30:00,438.64,1.06,1504.49
2019-09-27 08:45:00,438.8,1.02,1440.69
2019-09-27 09:00:00,438.05,1.02,1445.72
2019-09-27 09:15:00,435.75,1.03,1448.34
2019-09-27 09:30:00,436.21,1.05,1478.3
2019-09-27 09:45:00,436.05,1.05,1481.25
2019-09-27 10:00:00,435.07,1.02,1427.83
2019-09-27 10:15:00,435.03,1.02,1433.75
2019-09-27 10:30:00,434.18,1.05,1464.68
2019-09-27 10:45:00,435.72,1.02,1440.31
2019-09-27 11:00:00,439.69,1.05,1489.1100000000001
2019-09-27 11:15:00,454.19,1.09,1604.71
2019-09-27 11:30:00,477.43,1.12,1761.04
2019-09-27 11:45:00,472.17,1.12,1732.44
2019-09-27 12:00:00,462.11,1.14,1722.08
2019-09-27 12:15:00,452.89,1.11,1636.34
2019-09-27 12:30:00,450.11,1.09,1596.2000000000003
2019-09-27 12:45:00,451.13,1.08,1580.3899999999999
2019-09-27 13:00:00,451.64,1.09,1604.68
2019-09-27 13:15:00,452.58,1.11,1635.12
2019-09-27 13:30:00,457.57,1.1,1641.67
2019-09-27 13:45:00,473.1700000000001,1.12,1739.23
2019-09-27 14:00:00,535.84,1.1,1971.16
2019-09-27 14:15:00,602.12,1.28,2625.56
2019-09-27 14:30:00,583.8,1.31,2611.8
2019-09-27 14:45:00,547.26,1.12,2059.63
2019-09-27 15:00:00,519.39,1.1,1908.87
2019-09-27 15:15:00,514.11,1.18,2021.42
2019-09-27 15:30:00,522.0,1.15,1998.04
2019-09-27 15:45:00,540.08,1.16,2101.64
2019-09-27 16:00:00,547.9,1.12,2069.23
2019-09-27 16:15:00,551.88,1.21,2258.89
2019-09-27 16:30:00,549.26,1.15,2136.78
2019-09-27 16:45:00,545.73,1.14,2088.25
2019-09-27 17:00:00,543.99,1.1,2018.36
2019-09-27 17:15:00,536.26,1.13,2025.92
2019-09-27 17:30:00,533.13,1.12,1997.64
2019-09-27 17:45:00,529.19,1.1,1953.68
2019-09-27 18:00:00,526.26,1.14,2009.13
2019-09-27 18:15:00,524.15,1.1,1931.14
2019-09-27 18:30:00,519.29,1.11,1916.85
2019-09-27 18:45:00,513.88,1.12,1915.35
2019-09-27 19:00:00,514.21,1.12,1916.41
2019-09-27 19:15:00,510.14,1.13,1916.71
2019-09-27 19:30:00,506.45,1.11,1864.6
2019-09-27 19:45:00,504.28,1.13,1890.58
2019-09-27 20:00:00,501.26,1.09,1814.6
2019-09-27 20:15:00,495.41,1.08,1779.37
2019-09-27 20:30:00,495.66,1.12,1837.67
2019-09-27 20:45:00,495.48,1.12,1839.81
2019-09-27 21:00:00,493.69,1.1,1796.59
2019-09-27 21:15:00,489.97,1.1,1773.21
2019-09-27 21:30:00,489.32,1.08,1740.05
2019-09-27 21:45:00,484.63,1.09,1744.7
2019-09-27 22:00:00,484.14,1.1,1755.88
2019-09-27 22:15:00,480.79,1.1,1734.25
2019-09-27 22:30:00,479.41,1.11,1745.98
2019-09-27 22:45:00,477.01,1.11,1733.97
2019-09-27 23:00:00,478.87,1.1,1723.48
2019-09-27 23:15:00,478.13,1.11,1744.9
2019-09-27 23:30:00,476.89,1.12,1757.04
2019-09-27 23:45:00,476.94,1.08,1690.02
2019-09-28 00:00:00,475.91,1.08,1690.6
2019-09-28 00:15:00,476.35,1.11,1728.36
2019-09-28 00:30:00,475.38,1.11,1736.94
2019-09-28 00:45:00,473.88,1.12,1739.81
2019-09-28 01:00:00,470.19,1.12,1718.49
2019-09-28 01:15:00,466.32,1.12,1702.39
2019-09-28 01:30:00,466.94,1.1,1686.07
2019-09-28 01:45:00,465.59,1.13,1723.59
2019-09-28 02:00:00,464.21,1.11,1686.09
2019-09-28 02:15:00,462.26,1.11,1672.71
2019-09-28 02:30:00,461.63,1.14,1716.94
2019-09-28 02:45:00,462.57,1.06,1608.4
2019-09-28 03:00:00,466.19,1.09,1659.69
2019-09-28 03:15:00,467.9,1.1,1691.22
2019-09-28 03:30:00,473.12,1.1,1708.01
2019-09-28 03:45:00,476.92999999999995,1.11,1744.22
2019-09-28 04:00:00,481.86,1.11,1760.54
2019-09-28 04:15:00,481.06000000000006,1.09,1721.7
2019-09-28 04:30:00,474.6,1.08,1679.3
2019-09-28 04:45:00,472.27,1.07,1655.81
2019-09-28 05:00:00,472.72,1.12,1732.53
2019-09-28 05:15:00,473.7900000000001,1.07,1655.84
2019-09-28 05:30:00,475.43,1.08,1691.9
2019-09-28 05:45:00,478.51,1.08,1694.63
2019-09-28 06:00:00,480.93,1.09,1716.26
2019-09-28 06:15:00,498.92,1.1,1818.39
2019-09-28 06:30:00,551.08,1.15,2133.9
2019-09-28 06:45:00,604.72,1.3000000000000003,2681.5600000000004
2019-09-28 07:00:00,650.1100000000001,1.33,3003.3100000000004
2019-09-28 07:15:00,627.43,1.3200000000000003,2852.9400000000005
2019-09-28 07:30:00,618.49,1.33,2831.8100000000004
2019-09-28 07:45:00,671.85,1.3900000000000001,3259.8900000000003
2019-09-28 08:00:00,796.25,1.3900000000000001,3951.8900000000003
2019-09-28 08:15:00,774.09,1.46,4035.1800000000003
2019-09-28 08:30:00,776.94,1.5,4157.68
2019-09-28 08:45:00,801.01,1.51,4309.5
2019-09-28 09:00:00,784.64,1.38,3861.13
2019-09-28 09:15:00,785.26,1.3900000000000001,3914.4800000000005
2019-09-28 09:30:00,789.31,1.38,3887.3200000000006
2019-09-28 09:45:00,762.48,1.3400000000000003,3630.1000000000004
2019-09-28 10:00:00,755.58,1.45,3885.83
2019-09-28 10:15:00,740.15,1.46,3817.8200000000006
2019-09-28 10:30:00,723.57,1.35,3451.7200000000003
2019-09-28 10:45:00,697.45,1.3900000000000001,3392.76
2019-09-28 11:00:00,691.56,1.33,3218.71
2019-09-28 11:15:00,678.9000000000001,1.3600000000000003,3228.0300000000007
2019-09-28 11:30:00,674.98,1.35,3172.1500000000005
2019-09-28 11:45:00,661.4,1.37,3158.3100000000004
2019-09-28 12:00:00,651.57,1.38,3108.2
2019-09-28 12:15:00,643.59,1.4,3109.8100000000004
2019-09-28 12:30:00,635.25,1.38,3029.76
2019-09-28 12:45:00,628.1499999999999,1.3200000000000003,2859.6100000000006
