Time,F0014,F0014,F0014
14/10/2019 04:45,400.32,0.97,1250.86
14/10/2019 05:00,406.24,0.98,1263.02
14/10/2019 05:15,399.29,0.96,1229.04
14/10/2019 05:30,397.36,0.95,1212.14
14/10/2019 05:45,398.4,0.97,1240.31
14/10/2019 06:00,401.94,0.98,1261.39
14/10/2019 06:15,399.77,0.96,1236.45
14/10/2019 06:30,398.61,0.97,1246.56
14/10/2019 06:45,398.12,0.96,1226.13
14/10/2019 07:00,397.48,0.99,1259
14/10/2019 07:15,398.51,0.97,1237.84
14/10/2019 07:30,398.85,0.94,1204.9
14/10/2019 07:45,401.07,0.96,1234.63
14/10/2019 08:00,397.02,0.96,1221.64
14/10/2019 08:15,397.81,0.95,1219.63
14/10/2019 08:30,400.2,0.96,1229.38
14/10/2019 08:45,398.19,0.93,1187.52
14/10/2019 09:00,395.36,0.94,1191.47
14/10/2019 09:15,394.94,0.92,1170.17
14/10/2019 09:30,398.29,0.96,1228.36
14/10/2019 09:45,395.61,0.92,1167.12
14/10/2019 10:00,397.65,0.93,1190.45
14/10/2019 10:15,397.32,0.95,1208.35
14/10/2019 10:30,396.78,0.94,1194.74
14/10/2019 10:45,395.66,0.94,1188.23
14/10/2019 11:00,395.03,0.95,1202.34
14/10/2019 11:15,394.33,0.91,1147.49
14/10/2019 11:30,394.89,0.91,1153.08
14/10/2019 11:45,396.45,0.93,1177.85
14/10/2019 12:00,394.33,0.93,1176.37
14/10/2019 12:15,393.97,0.95,1195.86
14/10/2019 12:30,392.3,0.93,1171.95
14/10/2019 12:45,395.12,0.93,1183.56
14/10/2019 13:00,391.26,0.94,1175.37
14/10/2019 13:15,,,
14/10/2019 13:30,,,
14/10/2019 13:45,380.21,0.98,1182.56
14/10/2019 14:00,380.35,0.98,1180.82
14/10/2019 14:15,384.26,0.98,1195.75
14/10/2019 14:30,383.93,0.98,1187.91
14/10/2019 14:45,381.61,0.97,1177.66
14/10/2019 15:00,379.68,0.99,1186.13
14/10/2019 15:15,380.24,0.98,1177.74
14/10/2019 15:30,377.61,0.99,1174.23
14/10/2019 15:45,380.85,0.98,1185.88
14/10/2019 16:00,386.1,0.99,1211.41
14/10/2019 16:15,392.25,0.98,1230.11
14/10/2019 16:30,391.83,0.97,1219.34
14/10/2019 16:45,391.23,0.98,1228
14/10/2019 17:00,403.43,1,1282.15
14/10/2019 17:15,406.1,0.98,1263.88
14/10/2019 17:30,402.41,0.98,1259.39
14/10/2019 17:45,400.44,0.99,1272.41
14/10/2019 18:00,394.83,1,1262.29
14/10/2019 18:15,398.01,0.98,1255.82
14/10/2019 18:30,394.15,1,1259.19
14/10/2019 18:45,392.6,0.98,1235.6
14/10/2019 19:00,392.03,1,1257.22
14/10/2019 19:15,394.76,0.99,1254.96
14/10/2019 19:30,392.25,0.97,1218.24
14/10/2019 19:45,388.05,0.99,1228.62
14/10/2019 20:00,387.02,1,1231.21
14/10/2019 20:15,391.85,1,1253.35
14/10/2019 20:30,388.14,1,1233.05
14/10/2019 20:45,391.15,0.97,1216.78
14/10/2019 21:00,394.4,0.99,1248.49
14/10/2019 21:15,388.26,1,1241.57
14/10/2019 21:30,388.96,1,1245.69
14/10/2019 21:45,393.73,0.98,1237.6
14/10/2019 22:00,391.24,0.98,1231.22
14/10/2019 22:15,391.51,1,1250.32
14/10/2019 22:30,396.25,1,1268.65
14/10/2019 22:45,411.62,0.96,1233.81
14/10/2019 23:00,419.41,0.95,1220.71
14/10/2019 23:15,423.8,0.98,1259.91
14/10/2019 23:30,441.3,0.98,1257.22
14/10/2019 23:45,442.78,0.97,1250.46
15/10/2019 00:00,435.31,0.98,1260.66
15/10/2019 00:15,429.18,1.01,1301.8
15/10/2019 00:30,438.25,1,1293.74
15/10/2019 00:45,448.76,1,1293.53
15/10/2019 01:00,451.91,1.02,1309.85
15/10/2019 01:15,461.18,1.01,1302.87
15/10/2019 01:30,466.2,1.02,1318.87
15/10/2019 01:45,473.35,1,1282.89
15/10/2019 02:00,466.19,1,1282.79
15/10/2019 02:15,467.25,1,1287.19
15/10/2019 02:30,462.6,1.01,1299.33
15/10/2019 02:45,461.08,1.03,1320.81
15/10/2019 03:00,452.26,1.03,1328.11
15/10/2019 03:15,449.48,1.04,1345.94
15/10/2019 03:30,444.35,1.02,1314.36
15/10/2019 03:45,446.52,1.01,1299.43
15/10/2019 04:00,443.22,1.03,1321.66
15/10/2019 04:15,443.56,1.02,1315.22
15/10/2019 04:30,439.33,1.03,1325.75
15/10/2019 04:45,438.18,1.04,1334.66
15/10/2019 05:00,439.97,1.04,1339.49
15/10/2019 05:15,436.26,1.03,1324.24
15/10/2019 05:30,430.57,1.03,1327.25
15/10/2019 05:45,428.53,1.05,1355.28
15/10/2019 06:00,423.82,1.03,1322.52
15/10/2019 06:15,419.86,1.03,1321.77
15/10/2019 06:30,419.53,1.02,1317.15
15/10/2019 06:45,414.2,1.04,1337.77
15/10/2019 07:00,411.94,1.04,1341.21
15/10/2019 07:15,415.52,1.04,1340.78
15/10/2019 07:30,412.98,1.02,1313.93
15/10/2019 07:45,409.65,1.04,1335.73
15/10/2019 08:00,406.26,1.05,1351.52
15/10/2019 08:15,406.78,1.05,1356.78
15/10/2019 08:30,408.49,1.03,1327.46
15/10/2019 08:45,408.88,1.02,1317.05
15/10/2019 09:00,405.61,1.03,1329.18
15/10/2019 09:15,401.9,1.04,1336.51
15/10/2019 09:30,402.02,1.03,1322.48
15/10/2019 09:45,399.5,1.03,1325.6
15/10/2019 10:00,398.65,1.01,1294.97
15/10/2019 10:15,400.23,1.05,1347.13
15/10/2019 10:30,401.3,1.04,1332.39
15/10/2019 10:45,401.1,1.02,1312.75
15/10/2019 11:00,396.85,1.02,1296.67
15/10/2019 11:15,392.54,1.04,1307.59
15/10/2019 11:30,398.32,1.05,1345.23
15/10/2019 11:45,396.85,1.03,1315.39
15/10/2019 12:00,394.37,1.04,1319.63
15/10/2019 12:15,394.3,1.02,1291.46
15/10/2019 12:30,397.68,1.05,1338.16
15/10/2019 12:45,395.83,1.04,1314.37
15/10/2019 13:00,395.73,1.01,1276.91
15/10/2019 13:15,391.97,1.05,1318.03
15/10/2019 13:30,394.09,1.04,1317.69
15/10/2019 13:45,393.03,1.05,1315.68
15/10/2019 14:00,395.39,1.05,1331.92
15/10/2019 14:15,393.39,1.04,1306.53
15/10/2019 14:30,391.84,1.02,1282.45
15/10/2019 14:45,389.03,1.04,1292.3
15/10/2019 15:00,390,1.04,1291.5
15/10/2019 15:15,392.05,1.01,1266.22
15/10/2019 15:30,390.47,1.04,1295.68
15/10/2019 15:45,391.45,1.05,1306.97
15/10/2019 16:00,389.62,1.03,1279.33
15/10/2019 16:15,383.86,1.03,1254.03
15/10/2019 16:30,388.32,1.04,1280.66
15/10/2019 16:45,386.42,1.01,1244.25
15/10/2019 17:00,388.15,1.02,1255.17
15/10/2019 17:15,389.33,1.02,1265.7
15/10/2019 17:30,388.65,1.01,1255.93
15/10/2019 17:45,386.93,1.04,1286.37
15/10/2019 18:00,385.7,1.04,1273.82
15/10/2019 18:15,386.81,1.01,1240.2
15/10/2019 18:30,388.73,1.02,1267.48
15/10/2019 18:45,386.06,1.01,1244.8
15/10/2019 19:00,386.32,1.02,1251.93
15/10/2019 19:15,386.97,1.02,1259.89
15/10/2019 19:30,384.51,1.04,1271.43
15/10/2019 19:45,384.7,1,1219.5
15/10/2019 20:00,387.15,1.04,1277.22
15/10/2019 20:15,382.43,0.99,1200.93
15/10/2019 20:30,386.05,0.99,1212.88
15/10/2019 20:45,384.54,1.02,1244.88
15/10/2019 21:00,381.9,1.01,1226.79
15/10/2019 21:15,384.28,1.01,1230.55
15/10/2019 21:30,387.3,1.03,1264.13
15/10/2019 21:45,388.15,1.03,1275.31
15/10/2019 22:00,383.02,1,1208.9
15/10/2019 22:15,388.54,1.01,1256.08
15/10/2019 22:30,384.06,1.02,1247.68
15/10/2019 22:45,383.81,1.02,1246.1
15/10/2019 23:00,386.22,1.04,1279.58
15/10/2019 23:15,388.33,1.05,1301.32
15/10/2019 23:30,384.45,1.05,1283.52
15/10/2019 23:45,386.73,1.02,1254.49
16/10/2019 00:00,384.62,1.04,1265.11
16/10/2019 00:15,384.35,1.04,1262.69
16/10/2019 00:30,380.03,1.04,1248.05
16/10/2019 00:45,379.28,1.02,1222.07
16/10/2019 01:00,385.51,1.02,1254.81
16/10/2019 01:15,380.21,1.04,1253.2
16/10/2019 01:30,379.69,1.01,1213.18
16/10/2019 01:45,383.64,1.02,1241.6
16/10/2019 02:00,381.11,1.02,1234.29
16/10/2019 02:15,381.68,1.01,1224.67
16/10/2019 02:30,382.22,1.04,1256.08
16/10/2019 02:45,381.14,1.03,1244.5
16/10/2019 03:00,380.35,1.04,1247.16
16/10/2019 03:15,377.65,1.04,1234.35
16/10/2019 03:30,385.58,1.05,1283.2
16/10/2019 03:45,379.31,1.01,1213.18
16/10/2019 04:00,381.58,1.02,1229.86
16/10/2019 04:15,379.95,1.02,1229.38
16/10/2019 04:30,381.67,1.03,1246.12
16/10/2019 04:45,382.64,1.04,1263.93
16/10/2019 05:00,380.17,1.01,1216.57
16/10/2019 05:15,382.27,1.01,1217.62
16/10/2019 05:30,378.39,1.03,1234.22
16/10/2019 05:45,379.82,1.01,1210.2
16/10/2019 06:00,381.45,1.01,1215.71
16/10/2019 06:15,384.91,1.01,1237.61
16/10/2019 06:30,383.14,1.02,1235.65
16/10/2019 06:45,378.79,1.01,1212.67
16/10/2019 07:00,381.12,1.01,1214.48
16/10/2019 07:15,380.62,1.02,1223.06
16/10/2019 07:30,381.74,0.99,1194.45
16/10/2019 07:45,383.83,0.98,1188.21
16/10/2019 08:00,388.51,1.01,1253.14
16/10/2019 08:15,390.06,1.02,1266.39
16/10/2019 08:30,387.69,1.01,1244.84
16/10/2019 08:45,390.52,1.02,1266.49
16/10/2019 09:00,388.67,1.05,1299.1
16/10/2019 09:15,396.6,1.02,1301.54
16/10/2019 09:30,391.62,1.04,1297.17
16/10/2019 09:45,392.31,1.03,1288.87
16/10/2019 10:00,390.91,1.04,1301.23
16/10/2019 10:15,392.94,1.05,1314.3
16/10/2019 10:30,390.72,1.03,1287.35
16/10/2019 10:45,392.1,1.04,1306.86
16/10/2019 11:00,391.44,1.02,1273.15
16/10/2019 11:15,388.21,1.03,1272.8
16/10/2019 11:30,391.19,1.06,1321.4
16/10/2019 11:45,387.96,1.05,1299.82
16/10/2019 12:00,388.41,1.03,1273.81
16/10/2019 12:15,390.35,1.07,1326.95
16/10/2019 12:30,390.11,1.04,1291.13
16/10/2019 12:45,390.78,1.04,1296.33
16/10/2019 13:00,385.22,1.03,1259.83
16/10/2019 13:15,389.76,1.05,1306.78
16/10/2019 13:30,386.41,1.05,1285.94
16/10/2019 13:45,387.54,1.05,1290.16
16/10/2019 14:00,384.81,1.03,1264.38
16/10/2019 14:15,386.16,1.01,1238.57
16/10/2019 14:30,384.51,1.02,1239.28
16/10/2019 14:45,380.35,1.02,1227.77
16/10/2019 15:00,382.17,1,1209.27
16/10/2019 15:15,385.93,1.01,1240.48
16/10/2019 15:30,385.32,1.02,1242.73
16/10/2019 15:45,378.32,1.04,1237.35
16/10/2019 16:00,380.47,1.02,1231.49
16/10/2019 16:15,384.37,1.04,1271.69
16/10/2019 16:30,385.09,1.02,1250.96
16/10/2019 16:45,382.87,1.02,1233.07
16/10/2019 17:00,380.99,1.03,1235.79
16/10/2019 17:15,381.56,1.02,1234.65
16/10/2019 17:30,383.65,1.03,1248.05
16/10/2019 17:45,382.88,1.02,1242.2
16/10/2019 18:00,380.84,1.02,1232.96
16/10/2019 18:15,383.46,1.04,1264.81
16/10/2019 18:30,384.65,1.03,1253.76
16/10/2019 18:45,377.91,1.02,1216.78
16/10/2019 19:00,377.46,1.02,1215.44
16/10/2019 19:15,376.78,1.02,1209.18
16/10/2019 19:30,382.39,1.04,1257.18
16/10/2019 19:45,377.79,1.02,1219.05
16/10/2019 20:00,380.37,1.01,1209.07
16/10/2019 20:15,380.07,1.04,1244.43
16/10/2019 20:30,374.57,1.03,1209.04
16/10/2019 20:45,380.39,1.03,1242.83
16/10/2019 21:00,381.44,1.02,1236.68
16/10/2019 21:15,380.29,1.01,1211.19
16/10/2019 21:30,377.08,0.99,1173.53
16/10/2019 21:45,378.65,1,1192.3
16/10/2019 22:00,379.98,1.01,1209.39
16/10/2019 22:15,380.19,1,1205.58
16/10/2019 22:30,381.74,1,1212.11
16/10/2019 22:45,380.01,1.01,1218.11
16/10/2019 23:00,380.7,1.02,1223.92
16/10/2019 23:15,380.46,0.98,1183.81
16/10/2019 23:30,378.95,0.99,1182.6
16/10/2019 23:45,373.08,1.02,1189.05
17/10/2019 00:00,379.29,0.99,1191.45
17/10/2019 00:15,377.03,1.01,1204.25
17/10/2019 00:30,378.64,1,1196.09
17/10/2019 00:45,378.81,1.01,1202.04
17/10/2019 01:00,377.63,1.01,1205.92
17/10/2019 01:15,374.84,0.99,1171.34
17/10/2019 01:30,375.86,1,1183.21
17/10/2019 01:45,376.98,0.97,1158.19
17/10/2019 02:00,379.59,1.02,1227.33
17/10/2019 02:15,378.16,1.01,1203.54
17/10/2019 02:30,377.3,1,1187.24
17/10/2019 02:45,376.87,1.01,1195.38
17/10/2019 03:00,374.54,1.02,1194.59
17/10/2019 03:15,377.54,1,1192.87
17/10/2019 03:30,372.72,1.01,1179.33
17/10/2019 03:45,373.79,1.01,1183.93
17/10/2019 04:00,375.69,1,1187.13
17/10/2019 04:15,373.22,1.01,1177.03
17/10/2019 04:30,371.92,0.98,1146.65
17/10/2019 04:45,371.24,0.99,1152.84
17/10/2019 05:00,374.04,1.02,1192.46
17/10/2019 05:15,371,1,1166.21
17/10/2019 05:30,373.07,1.01,1184.91
17/10/2019 05:45,370.9,1,1157.24
17/10/2019 06:00,375.47,1,1182.08
17/10/2019 06:15,375.57,1,1183.76
17/10/2019 06:30,376.4,1,1181.53
17/10/2019 06:45,376.33,1.01,1199.53
17/10/2019 07:00,377.7,1,1195.6
17/10/2019 07:15,376.73,0.99,1178.93
17/10/2019 07:30,375.69,0.98,1159.52
17/10/2019 07:45,376.44,1.01,1195.79
17/10/2019 08:00,371.75,0.98,1146.76
17/10/2019 08:15,368.92,1,1148.19
17/10/2019 08:30,374.04,0.98,1153.26
17/10/2019 08:45,370.44,0.97,1123.21
17/10/2019 09:00,372.36,0.98,1146.72
17/10/2019 09:15,373.88,0.99,1162.09
17/10/2019 09:30,372.64,0.99,1154.84
17/10/2019 09:45,371.92,0.99,1153.64
17/10/2019 10:00,370.92,1,1155.24
17/10/2019 10:15,372.43,0.98,1140.2
17/10/2019 10:30,368.95,1.01,1163.39
17/10/2019 10:45,366.39,0.98,1123.15
17/10/2019 11:00,367.05,0.98,1117.42
17/10/2019 11:15,370.14,0.99,1148.55
17/10/2019 11:30,369.79,0.99,1144.58
17/10/2019 11:45,373.8,0.96,1125.53
17/10/2019 12:00,366.3,0.99,1127.71
17/10/2019 12:15,374.05,1,1171.23
17/10/2019 12:30,376.68,1,1188.2
17/10/2019 12:45,372.34,0.98,1148.71
17/10/2019 13:00,371.39,0.99,1150.62
17/10/2019 13:15,369.85,0.98,1128.72
17/10/2019 13:30,370.77,0.96,1117.74
17/10/2019 13:45,374.1,0.98,1149.82
17/10/2019 14:00,371.71,0.98,1146.76
17/10/2019 14:15,372.07,0.98,1147.06
17/10/2019 14:30,370.21,0.98,1140.04
17/10/2019 14:45,365.76,0.99,1127.1
17/10/2019 15:00,366,0.97,1110.53
17/10/2019 15:15,372.88,0.98,1140.82
17/10/2019 15:30,368.45,0.99,1142.59
17/10/2019 15:45,367.2,1.01,1150.46
17/10/2019 16:00,370.8,0.98,1132.84
17/10/2019 16:15,369.02,0.98,1130.87
17/10/2019 16:30,368.05,0.98,1123.66
17/10/2019 16:45,368.47,0.98,1121.72
17/10/2019 17:00,368.05,0.98,1121.7
17/10/2019 17:15,365.37,0.99,1123.75
17/10/2019 17:30,368.02,0.99,1140.68
17/10/2019 17:45,366.98,0.96,1099.59
17/10/2019 18:00,364.6,0.98,1110.7
17/10/2019 18:15,363.82,0.97,1101.76
17/10/2019 18:30,367.57,0.98,1121.79
17/10/2019 18:45,370.44,0.98,1136.52
17/10/2019 19:00,366.36,0.96,1092.23
17/10/2019 19:15,368.24,0.98,1130.36
17/10/2019 19:30,365.56,0.98,1117.34
17/10/2019 19:45,364.83,0.96,1092.06
17/10/2019 20:00,367.49,0.96,1101.38
17/10/2019 20:15,367.09,0.98,1119.37
17/10/2019 20:30,367.51,0.96,1099.85
17/10/2019 20:45,366.51,0.98,1115.13
17/10/2019 21:00,364.47,0.95,1072.42
17/10/2019 21:15,367.58,0.96,1097.19
17/10/2019 21:30,363.25,0.98,1100.83
17/10/2019 21:45,365.13,0.97,1106.49
17/10/2019 22:00,367,0.96,1097.7
17/10/2019 22:15,364.54,0.98,1106.92
17/10/2019 22:30,366.07,0.98,1116.9
17/10/2019 22:45,365.21,0.98,1110.38
17/10/2019 23:00,366.55,0.98,1119.36
17/10/2019 23:15,367.31,0.94,1081.49
17/10/2019 23:30,371.37,0.94,1095.1
17/10/2019 23:45,368.18,0.94,1078.1
18/10/2019 00:00,366.04,0.96,1093.12
18/10/2019 00:15,366.44,0.95,1085.18
18/10/2019 00:30,369.04,0.94,1087.38
18/10/2019 00:45,363.9,0.95,1072
18/10/2019 01:00,366.42,0.94,1078.09
18/10/2019 01:15,362.06,0.99,1106.18
18/10/2019 01:30,364.81,0.97,1104.42
18/10/2019 01:45,360.91,0.98,1091.12
18/10/2019 02:00,365.25,0.96,1095.92
18/10/2019 02:15,366.61,0.96,1097.99
18/10/2019 02:30,367.37,0.96,1103.27
18/10/2019 02:45,365.53,0.96,1086.36
18/10/2019 03:00,363.7,0.98,1102.39
18/10/2019 03:15,369.48,0.95,1092.18
18/10/2019 03:30,414.53,0.84,1085.72
18/10/2019 03:45,435.11,0.85,1092.15
18/10/2019 04:00,475.92,0.87,1119.75
18/10/2019 04:15,519.1,0.9,1157.23
18/10/2019 04:30,543.31,0.89,1151.33
18/10/2019 04:45,548.18,0.9,1155.41
18/10/2019 05:00,550.89,0.89,1152.4
18/10/2019 05:15,505.73,0.93,1192.14
18/10/2019 05:30,476.91,0.93,1192.35
18/10/2019 05:45,458.02,0.95,1228.76
18/10/2019 06:00,445.8,0.94,1214.91
18/10/2019 06:15,441.55,0.95,1221.25
18/10/2019 06:30,443.08,0.95,1229.3
18/10/2019 06:45,442.12,0.97,1247.45
18/10/2019 07:00,439.96,0.95,1222.43
18/10/2019 07:15,437,0.97,1248.52
18/10/2019 07:30,433.18,0.98,1261.74
18/10/2019 07:45,426.76,0.98,1270.43
18/10/2019 08:00,422.21,0.98,1269.04
18/10/2019 08:15,417.74,0.98,1262.81
18/10/2019 08:30,416.19,0.99,1274.41
18/10/2019 08:45,412.74,1,1285.69
18/10/2019 09:00,410.44,0.96,1240.04
18/10/2019 09:15,407.02,0.96,1241.97
18/10/2019 09:30,405.05,0.97,1253.14
18/10/2019 09:45,403.74,0.98,1259.16
18/10/2019 10:00,403.22,0.98,1266.03
18/10/2019 10:15,403.81,0.96,1234.03
18/10/2019 10:30,401.86,0.95,1221.14
18/10/2019 10:45,400.08,0.95,1226.65
18/10/2019 11:00,398.67,0.95,1220.36
18/10/2019 11:15,398.38,0.96,1228.29
18/10/2019 11:30,397.47,0.96,1222.72
18/10/2019 11:45,396.34,0.96,1227.82
18/10/2019 12:00,394.8,0.97,1227.2
18/10/2019 12:15,395.31,0.95,1199.53
18/10/2019 12:30,395.02,0.96,1210.84
18/10/2019 12:45,392.78,0.96,1202.98
18/10/2019 13:00,392.28,0.96,1206.01
18/10/2019 13:15,393.53,0.95,1202.03
18/10/2019 13:30,393.98,0.96,1212.41
18/10/2019 13:45,394.18,0.97,1229.42
18/10/2019 14:00,393.65,0.95,1201.71
18/10/2019 14:15,393.4,0.96,1209.38
18/10/2019 14:30,394.13,0.95,1197.45
18/10/2019 14:45,394.43,0.97,1228.18
18/10/2019 15:00,394.26,0.97,1224.49
18/10/2019 15:15,392.39,0.96,1206.58
18/10/2019 15:30,391.25,0.97,1218.15
18/10/2019 15:45,390.06,0.95,1182.54
18/10/2019 16:00,389.21,0.95,1175.24
18/10/2019 16:15,388.48,0.95,1175.38
18/10/2019 16:30,388.58,0.97,1207.29
18/10/2019 16:45,391.21,0.95,1183.61
18/10/2019 17:00,384.3,0.96,1168.64
18/10/2019 17:15,386.67,0.94,1151.79
18/10/2019 17:30,385.82,0.94,1155.58
18/10/2019 17:45,389.64,0.94,1166.9
18/10/2019 18:00,389.63,0.95,1186.74
18/10/2019 18:15,389.03,0.96,1186.08
18/10/2019 18:30,387.45,0.95,1173.58
18/10/2019 18:45,386.75,0.93,1149.6
18/10/2019 19:00,393.45,0.95,1192.47
18/10/2019 19:15,393.75,0.94,1185.67
18/10/2019 19:30,394.53,0.94,1192.02
18/10/2019 19:45,389.44,0.94,1168.21
18/10/2019 20:00,388.38,0.98,1206.91
18/10/2019 20:15,391.73,0.95,1189.15
18/10/2019 20:30,395.68,0.94,1191.65
18/10/2019 20:45,389.51,0.95,1184.7
18/10/2019 21:00,387.69,0.95,1178.59
18/10/2019 21:15,386.5,0.94,1153.1
18/10/2019 21:30,388.58,0.95,1181.6
18/10/2019 21:45,389.12,0.95,1173.22
18/10/2019 22:00,385.72,0.96,1179.29
18/10/2019 22:15,390.86,0.97,1207.69
18/10/2019 22:30,392.39,0.98,1226.98
18/10/2019 22:45,384.71,0.97,1186.7
18/10/2019 23:00,386.42,0.96,1180.4
18/10/2019 23:15,385.7,0.95,1165.94
18/10/2019 23:30,383.61,0.97,1179.59
18/10/2019 23:45,382.29,0.97,1172.36
19/10/2019 00:00,386.29,0.95,1172.94
19/10/2019 00:15,387.68,0.96,1187.76
19/10/2019 00:30,380.52,0.96,1157.38
19/10/2019 00:45,380.57,0.98,1173.06
19/10/2019 01:00,382.61,0.95,1154.36
19/10/2019 01:15,381.95,0.96,1158.01
19/10/2019 01:30,385.77,0.98,1206.57
19/10/2019 01:45,381.72,0.96,1154.78
19/10/2019 02:00,384.18,0.97,1177.66
19/10/2019 02:15,379.44,0.95,1145.08
19/10/2019 02:30,383.03,0.97,1177.49
19/10/2019 02:45,383.04,0.98,1188.33
19/10/2019 03:00,382.23,1,1205.62
19/10/2019 03:15,384.19,0.99,1210.19
19/10/2019 03:30,381.45,1,1203.53
19/10/2019 03:45,385.12,0.97,1184.05
19/10/2019 04:00,382.23,1,1208.39
19/10/2019 04:15,382.21,0.99,1197.58
19/10/2019 04:30,383.31,0.99,1197.89
19/10/2019 04:45,382.74,0.99,1206.83
19/10/2019 05:00,381.58,1,1203.46
19/10/2019 05:15,382.34,0.98,1185.35
19/10/2019 05:30,383.54,0.97,1181.63
19/10/2019 05:45,384.62,0.98,1201.63
19/10/2019 06:00,385.65,0.99,1209.03
19/10/2019 06:15,381.82,0.99,1197.3
19/10/2019 06:30,384.8,0.98,1198.6
19/10/2019 06:45,385.1,0.98,1202
19/10/2019 07:00,384.69,0.99,1207.66
19/10/2019 07:15,386.55,1.01,1235.72
19/10/2019 07:30,381.11,0.99,1195.03
19/10/2019 07:45,379.29,0.99,1180.81
19/10/2019 08:00,377.35,0.98,1171.15
19/10/2019 08:15,379.78,0.97,1163.35
19/10/2019 08:30,378.96,0.98,1177.07
19/10/2019 08:45,379.73,0.97,1170.03
19/10/2019 09:00,379.7,0.97,1169.25
19/10/2019 09:15,382.85,0.98,1191.19
19/10/2019 09:30,379.59,0.96,1156.8
19/10/2019 09:45,380.45,0.97,1165.73
19/10/2019 10:00,377.92,0.96,1139.77
19/10/2019 10:15,378.45,0.96,1145.24
19/10/2019 10:30,379,0.94,1129.16
19/10/2019 10:45,376.9,0.95,1133.25
19/10/2019 11:00,379.83,0.96,1153.26
19/10/2019 11:15,376.26,0.94,1118.77
19/10/2019 11:30,378.5,0.92,1104.08
19/10/2019 11:45,381.87,0.94,1134.17
19/10/2019 12:00,378.04,0.93,1107.71
19/10/2019 12:15,377.29,0.93,1111.04
19/10/2019 12:30,374.82,0.93,1097.3
19/10/2019 12:45,379.37,0.94,1122.86
19/10/2019 13:00,379.48,0.94,1127.4
19/10/2019 13:15,377.97,0.95,1134.66
19/10/2019 13:30,376.35,0.95,1126.37
19/10/2019 13:45,375.87,0.97,1141.42
19/10/2019 14:00,375.48,0.96,1128.62
19/10/2019 14:15,379.12,0.95,1140.81
19/10/2019 14:30,376.84,0.94,1115.48
19/10/2019 14:45,379.64,0.94,1129.31
19/10/2019 15:00,377.07,0.93,1106.01
19/10/2019 15:15,379.88,0.98,1174.33
19/10/2019 15:30,376.9,0.96,1141.08
19/10/2019 15:45,374.91,0.95,1122.81
19/10/2019 16:00,372.75,0.93,1088.43
19/10/2019 16:15,374.42,0.95,1112.59
19/10/2019 16:30,375.82,0.95,1118.22
19/10/2019 16:45,372.57,0.94,1101.39
19/10/2019 17:00,372.97,0.94,1100.29
19/10/2019 17:15,379.09,0.96,1150.23
19/10/2019 17:30,376.05,0.94,1108.7
19/10/2019 17:45,373.4,0.94,1098.5
19/10/2019 18:00,375.12,0.94,1103.52
19/10/2019 18:15,376.26,0.96,1133.89
19/10/2019 18:30,375.84,0.94,1114.94
19/10/2019 18:45,375.97,0.95,1122.29
19/10/2019 19:00,373.62,0.95,1111.82
19/10/2019 19:15,378.13,0.95,1135.87
19/10/2019 19:30,376.89,0.95,1129.78
19/10/2019 19:45,373,0.93,1085.87
19/10/2019 20:00,373.76,0.96,1125.84
19/10/2019 20:15,374.84,0.93,1093.19
19/10/2019 20:30,372.17,0.94,1096.46
19/10/2019 20:45,373.83,0.94,1105.45
19/10/2019 21:00,372.75,0.94,1102.13
19/10/2019 21:15,371.99,0.95,1106.72
19/10/2019 21:30,370.4,0.96,1106.73
19/10/2019 21:45,374.45,0.95,1120.72
19/10/2019 22:00,375.23,0.92,1088.32
19/10/2019 22:15,372.83,0.95,1105.08
19/10/2019 22:30,371.02,0.93,1083.77
19/10/2019 22:45,373.79,0.94,1105.89
19/10/2019 23:00,373.14,0.95,1108.13
19/10/2019 23:15,373.48,0.96,1129.34
19/10/2019 23:30,371.25,0.97,1126.71
19/10/2019 23:45,371.61,0.95,1106.98
20/10/2019 00:00,368.94,0.96,1103.67
20/10/2019 00:15,366.45,0.98,1116.26
20/10/2019 00:30,372,0.96,1113.11
20/10/2019 00:45,368.72,0.95,1098.7
20/10/2019 01:00,370.6,0.97,1120.33
20/10/2019 01:15,369.03,0.95,1092.17
20/10/2019 01:30,368.96,0.95,1096.05
20/10/2019 01:45,369.28,0.95,1101.47
20/10/2019 02:00,369.74,0.95,1102.2
20/10/2019 02:15,367.8,0.94,1075.52
20/10/2019 02:30,365.79,0.96,1090.42
20/10/2019 02:45,370.72,0.94,1087.71
20/10/2019 03:00,367.32,0.96,1095.19
20/10/2019 03:15,366.95,0.95,1088.27
20/10/2019 03:30,367.35,0.95,1089.37
20/10/2019 03:45,367.63,0.93,1061.62
20/10/2019 04:00,371.3,0.95,1104.27
20/10/2019 04:15,370.74,0.94,1090.73
20/10/2019 04:30,371.33,0.94,1087.31
20/10/2019 04:45,369.67,0.95,1092.92
20/10/2019 05:00,367.63,0.94,1081.13
20/10/2019 05:15,368.61,0.93,1068.98
20/10/2019 05:30,372.31,0.92,1078.8
20/10/2019 05:45,369.45,0.94,1080.76
20/10/2019 06:00,367.56,0.95,1091.75
20/10/2019 06:15,367.86,0.94,1075.32
20/10/2019 06:30,368.74,0.94,1076.82
20/10/2019 06:45,369.17,0.94,1084.06
20/10/2019 07:00,369.39,0.95,1096.81
20/10/2019 07:15,365.14,0.95,1075.12
20/10/2019 07:30,366.23,0.95,1087.13
