Time,F0010,F0010,F0010
and,mm,m/s,l/s
Date,Mean,Mean,Mean
13/12/2019 20:30,402.5,0.93,1394.53
13/12/2019 20:45,412.96,0.94,1454.27
13/12/2019 21:00,414.26,0.96,1488.53
13/12/2019 21:15,409.32,0.96,1469.57
13/12/2019 21:30,405.93,0.95,1437.96
13/12/2019 21:45,409.12,0.95,1457.1
13/12/2019 22:00,404.92,0.96,1448.38
13/12/2019 22:15,401.91,0.95,1422.7
13/12/2019 22:30,398.7,0.96,1421.58
13/12/2019 22:45,394.03,0.97,1420.25
13/12/2019 23:00,392.81,0.96,1398.92
13/12/2019 23:15,392.62,0.96,1399.61
13/12/2019 23:30,387.3,0.96,1368.34
13/12/2019 23:45,385.51,0.97,1380.68
14/12/2019 00:00,380.11,0.95,1329.28
14/12/2019 00:15,377.1,0.95,1309.69
14/12/2019 00:30,383.99,0.96,1354.6
14/12/2019 00:45,390.01,0.96,1385.87
14/12/2019 01:00,398.14,0.96,1423.02
14/12/2019 01:15,405.11,0.96,1459.21
14/12/2019 01:30,392.93,0.98,1423.53
14/12/2019 01:45,393.42,0.96,1403.21
14/12/2019 02:00,399.75,0.98,1461.1
14/12/2019 02:15,396.8,0.97,1432.86
14/12/2019 02:30,402.15,0.97,1450.88
14/12/2019 02:45,409.94,0.97,1493.02
14/12/2019 03:00,410.7,0.97,1499.91
14/12/2019 03:15,409.47,0.98,1497.08
14/12/2019 03:30,412.1,0.97,1500.51
14/12/2019 03:45,418.33,0.97,1525.41
14/12/2019 04:00,417.36,0.97,1522.4
14/12/2019 04:15,415.94,0.97,1519.94
14/12/2019 04:30,415.08,0.96,1498
14/12/2019 04:45,414.31,0.97,1509.51
14/12/2019 05:00,423.07,0.96,1527.39
14/12/2019 05:15,422.48,0.97,1539.88
14/12/2019 05:30,421.66,0.95,1515.53
14/12/2019 05:45,420.9,0.96,1524.96
14/12/2019 06:00,418.85,0.96,1521.8
14/12/2019 06:15,421.79,0.96,1526.52
14/12/2019 06:30,423.94,0.97,1557.64
14/12/2019 06:45,435.57,0.95,1577.58
14/12/2019 07:00,447.97,0.95,1624.5
14/12/2019 07:15,449.32,0.96,1645.4
14/12/2019 07:30,441.52,0.97,1628.84
14/12/2019 07:45,439.46,0.95,1587.73
14/12/2019 08:00,438.11,0.96,1596.71
14/12/2019 08:15,439.1,0.96,1613.48
14/12/2019 08:30,438.07,0.96,1609.58
14/12/2019 08:45,437.75,0.95,1579.86
14/12/2019 09:00,431.02,0.97,1577.89
14/12/2019 09:15,431.21,0.96,1562.22
14/12/2019 09:30,430.14,0.97,1574.14
14/12/2019 09:45,428.87,0.97,1571.98
14/12/2019 10:00,433.48,0.97,1590.54
14/12/2019 10:15,443.47,0.96,1618.98
14/12/2019 10:30,441.33,0.95,1592.23
14/12/2019 10:45,438.62,0.96,1599.01
14/12/2019 11:00,444.36,0.96,1635.83
14/12/2019 11:15,447.79,0.96,1650.5
14/12/2019 11:30,446.77,0.97,1651.83
14/12/2019 11:45,447.23,0.96,1638.41
14/12/2019 12:00,450.09,0.98,1689.7
14/12/2019 12:15,452.76,0.97,1682.51
14/12/2019 12:30,454.78,0.96,1669.62
14/12/2019 12:45,455.88,0.95,1663.72
14/12/2019 13:00,450.75,0.96,1661.3
14/12/2019 13:15,455.52,0.96,1685.36
14/12/2019 13:30,457.47,0.95,1674.64
14/12/2019 13:45,456.11,0.95,1669.39
14/12/2019 14:00,457.69,0.95,1676.84
14/12/2019 14:15,455.16,0.96,1671.46
14/12/2019 14:30,449.66,0.97,1662.69
14/12/2019 14:45,445.26,0.97,1647.78
14/12/2019 15:00,445.69,0.95,1618.3
14/12/2019 15:15,450.77,0.95,1640.53
14/12/2019 15:30,456.47,0.96,1680.16
14/12/2019 15:45,454.55,0.95,1658.21
14/12/2019 16:00,447.5,0.96,1636.88
14/12/2019 16:15,444.65,0.95,1621.8
14/12/2019 16:30,442.45,0.95,1599.32
14/12/2019 16:45,440.19,0.97,1627.82
14/12/2019 17:00,437.41,0.95,1586.05
14/12/2019 17:15,435.26,0.96,1583.14
14/12/2019 17:30,430.8,0.96,1567.79
14/12/2019 17:45,429.22,0.96,1560.53
14/12/2019 18:00,425.84,0.96,1546.4
14/12/2019 18:15,422.77,0.96,1539.8
14/12/2019 18:30,418.76,0.97,1529.35
14/12/2019 18:45,419.27,0.97,1535.29
14/12/2019 19:00,418.99,0.98,1554.05
14/12/2019 19:15,418.27,0.98,1542.64
14/12/2019 19:30,414.78,0.99,1537.72
14/12/2019 19:45,413.1,0.98,1513.26
14/12/2019 20:00,414.23,0.99,1533.3
14/12/2019 20:15,414.88,0.99,1536.39
14/12/2019 20:30,417.06,0.98,1540.44
14/12/2019 20:45,420.06,0.97,1540.91
14/12/2019 21:00,416.01,0.97,1523.56
14/12/2019 21:15,411.54,0.98,1506.62
14/12/2019 21:30,412.22,0.97,1507.27
14/12/2019 21:45,411.73,0.98,1514.2
14/12/2019 22:00,410.75,0.99,1517.92
14/12/2019 22:15,414.5,0.96,1501.6
14/12/2019 22:30,412.13,0.96,1486.99
14/12/2019 22:45,410.48,0.97,1497.86
14/12/2019 23:00,409.59,0.98,1507.33
14/12/2019 23:15,411.09,0.98,1510.9
14/12/2019 23:30,410.5,1,1531.9
14/12/2019 23:45,406.59,0.99,1501.08
15/12/2019 00:00,408.05,0.97,1486.9
15/12/2019 00:15,409.71,0.98,1505.32
15/12/2019 00:30,407.52,0.99,1507.36
15/12/2019 00:45,404.61,0.99,1495.19
15/12/2019 01:00,405.8,0.99,1501.1
15/12/2019 01:15,410.54,0.98,1505.59
15/12/2019 01:30,429.41,0.96,1564.2
15/12/2019 01:45,428.1,0.96,1550.11
15/12/2019 02:00,429.6,0.96,1564.74
15/12/2019 02:15,467.98,0.94,1699.01
15/12/2019 02:30,456.97,0.95,1673.91
15/12/2019 02:45,456.89,0.96,1681.82
15/12/2019 03:00,550.13,0.99,2176.93
15/12/2019 03:15,542.85,0.98,2117.66
15/12/2019 03:30,517.48,0.96,1969.44
15/12/2019 03:45,525.25,1.02,2123.77
15/12/2019 04:00,565.84,1.07,2429.54
15/12/2019 04:15,584.84,1.09,2577.98
15/12/2019 04:30,594.91,1.09,2625.7
15/12/2019 04:45,588.85,1.09,2582.43
15/12/2019 05:00,582.71,1.1,2590.02
15/12/2019 05:15,572.81,1.07,2456.44
15/12/2019 05:30,558.7,1.07,2382.06
15/12/2019 05:45,545.51,1.07,2328.58
15/12/2019 06:00,536.33,1.08,2305.69
15/12/2019 06:15,522,1.07,2217.05
15/12/2019 06:30,517.71,1.05,2153.86
15/12/2019 06:45,510.53,1.04,2089.04
15/12/2019 07:00,506.49,1.03,2055.79
15/12/2019 07:15,505.86,1.02,2035
15/12/2019 07:30,507.82,1.04,2072.73
15/12/2019 07:45,526.58,1.05,2194.85
15/12/2019 08:00,531.44,1.06,2238.27
15/12/2019 08:15,538.73,1.07,2284.42
15/12/2019 08:30,542.78,1.08,2322.79
15/12/2019 08:45,541.84,1.06,2275.54
15/12/2019 09:00,534.35,1.06,2257.34
15/12/2019 09:15,527.23,1.05,2194.34
15/12/2019 09:30,517.92,1.03,2112.84
15/12/2019 09:45,510.99,1.02,2043.16
15/12/2019 10:00,502.9,1.02,2017.42
15/12/2019 10:15,498.64,1.02,1989.85
15/12/2019 10:30,495.12,1.03,1989.29
15/12/2019 10:45,488.72,1.03,1956.74
15/12/2019 11:00,491.16,1.02,1953.22
15/12/2019 11:15,482.77,1.02,1924.63
15/12/2019 11:30,480.92,1.03,1925.39
15/12/2019 11:45,478.11,1.02,1902.21
15/12/2019 12:00,473.54,1.04,1901.91
15/12/2019 12:15,470.88,1.02,1859.31
15/12/2019 12:30,468.51,1.03,1862.27
15/12/2019 12:45,465.25,1.02,1828.03
15/12/2019 13:00,462.93,1.03,1829.99
15/12/2019 13:15,464.68,1.02,1826.55
15/12/2019 13:30,461.1,1.02,1814.06
15/12/2019 13:45,460.3,1.03,1829.37
15/12/2019 14:00,458.13,1.04,1829.58
15/12/2019 14:15,459.69,1.02,1808.57
15/12/2019 14:30,455.46,1.02,1782.63
15/12/2019 14:45,454.55,1.02,1779.44
15/12/2019 15:00,452.71,1.02,1773.5
15/12/2019 15:15,448.02,1.01,1739.14
15/12/2019 15:30,450,1.03,1775.71
15/12/2019 15:45,445.75,1.02,1739.2
15/12/2019 16:00,441.32,1.03,1731.47
15/12/2019 16:15,441.43,1.02,1715.81
15/12/2019 16:30,439.61,1.02,1703.1
15/12/2019 16:45,435.95,1.02,1683.59
15/12/2019 17:00,435.41,1.02,1693.76
15/12/2019 17:15,430.97,1.03,1682.78
15/12/2019 17:30,430.61,1.03,1674.46
15/12/2019 17:45,426.55,1.03,1667.08
15/12/2019 18:00,423.66,1.02,1632.46
15/12/2019 18:15,425.14,1.03,1651.57
15/12/2019 18:30,426.53,1.03,1667.47
15/12/2019 18:45,422.38,1.03,1647.73
15/12/2019 19:00,418.71,1.04,1637.85
15/12/2019 19:15,417.74,1.04,1638.5
15/12/2019 19:30,420.65,1.05,1664.84
15/12/2019 19:45,425.62,1.02,1646.62
15/12/2019 20:00,428.72,0.95,1543.61
15/12/2019 20:15,425.8,0.94,1518.59
15/12/2019 20:30,422.3,0.95,1513.06
15/12/2019 20:45,420.36,0.94,1493.86
15/12/2019 21:00,420.65,0.95,1508.09
15/12/2019 21:15,424.41,0.97,1550.42
15/12/2019 21:30,420.94,0.96,1516.53
15/12/2019 21:45,419.04,0.96,1517.36
15/12/2019 22:00,419.24,0.96,1515.99
15/12/2019 22:15,421.21,0.96,1524.45
15/12/2019 22:30,424.15,0.95,1527.09
15/12/2019 22:45,419.9,0.96,1517.32
15/12/2019 23:00,419.86,0.96,1522.21
15/12/2019 23:15,420.57,0.96,1526.45
15/12/2019 23:30,421.38,0.96,1525.91
15/12/2019 23:45,418.85,0.95,1493.42
16/12/2019 00:00,415.81,0.95,1484.05
16/12/2019 00:15,414.64,0.96,1493.27
16/12/2019 00:30,413.29,0.96,1485.51
16/12/2019 00:45,411.76,0.97,1491.35
16/12/2019 01:00,412.09,0.96,1477.01
16/12/2019 01:15,409.36,0.96,1471.13
16/12/2019 01:30,405.93,0.97,1466.03
16/12/2019 01:45,403.23,0.96,1447.64
16/12/2019 02:00,403.12,0.97,1452.57
16/12/2019 02:15,400.83,0.96,1440.03
16/12/2019 02:30,398.44,0.97,1436.92
16/12/2019 02:45,396.27,0.98,1435.61
16/12/2019 03:00,398.36,0.97,1436.84
16/12/2019 03:15,394.91,0.97,1421.11
16/12/2019 03:30,394.9,0.96,1407.42
16/12/2019 03:45,393.47,0.96,1401.96
16/12/2019 04:00,393.21,0.97,1412.38
16/12/2019 04:15,390.61,0.97,1402.74
16/12/2019 04:30,389.38,0.97,1402.89
16/12/2019 04:45,388.2,0.98,1402.3
16/12/2019 05:00,386.84,0.97,1377.68
16/12/2019 05:15,384.16,0.97,1369.19
16/12/2019 05:30,384.01,0.97,1374.22
16/12/2019 05:45,383.55,0.97,1375.67
16/12/2019 06:00,381.35,0.98,1377.06
16/12/2019 06:15,380.97,0.98,1375.25
16/12/2019 06:30,378.83,0.97,1354.27
16/12/2019 06:45,377.54,0.97,1342.96
16/12/2019 07:00,377.44,0.98,1351.64
16/12/2019 07:15,376.25,0.97,1339.71
16/12/2019 07:30,374.47,0.98,1342.54
16/12/2019 07:45,373.91,0.97,1328.08
16/12/2019 08:00,374.32,0.98,1335.24
16/12/2019 08:15,370.92,0.98,1323.17
16/12/2019 08:30,371.22,0.98,1323.51
16/12/2019 08:45,371.65,0.96,1308.82
16/12/2019 09:00,369.71,0.97,1309.57
16/12/2019 09:15,367.93,0.98,1305.72
16/12/2019 09:30,367.12,0.97,1289.08
16/12/2019 09:45,367.49,0.98,1305.75
16/12/2019 10:00,365.48,0.98,1295.36
16/12/2019 10:15,361.9,0.97,1272.4
16/12/2019 10:30,363.09,0.98,1292.74
16/12/2019 10:45,363.37,0.99,1298.06
16/12/2019 11:00,361.51,0.98,1275.78
16/12/2019 11:15,361.21,0.98,1278.5
16/12/2019 11:30,360.19,0.99,1282.59
16/12/2019 11:45,359.97,0.98,1281.31
16/12/2019 12:00,359.14,0.99,1285.74
16/12/2019 12:15,357.85,0.98,1261.74
16/12/2019 12:30,357.79,0.99,1273.17
16/12/2019 12:45,356.15,0.98,1257.01
16/12/2019 13:00,357.71,0.98,1270.44
16/12/2019 13:15,356.21,0.99,1266.76
16/12/2019 13:30,354.37,0.98,1243.09
16/12/2019 13:45,354.63,0.97,1232.45
16/12/2019 14:00,352.5,0.98,1246.32
16/12/2019 14:15,352.65,0.98,1242.94
16/12/2019 14:30,351.2,0.99,1242.63
16/12/2019 14:45,348.95,0.98,1227.15
16/12/2019 15:00,350.91,0.98,1234.14
16/12/2019 15:15,350.04,0.98,1234.38
16/12/2019 15:30,347.18,0.98,1216.56
16/12/2019 15:45,348.24,0.98,1220.36
16/12/2019 16:00,347.58,0.98,1213.63
16/12/2019 16:15,345.93,0.98,1214.18
16/12/2019 16:30,344.79,0.98,1207.37
16/12/2019 16:45,344.66,0.98,1207.67
16/12/2019 17:00,342.83,0.99,1207.3
16/12/2019 17:15,340.45,0.98,1188.11
16/12/2019 17:30,341.87,0.98,1194.52
16/12/2019 17:45,341.72,0.98,1195.84
16/12/2019 18:00,339.63,0.98,1186.2
16/12/2019 18:15,338.21,0.99,1180.75
16/12/2019 18:30,338.4,0.99,1186.49
16/12/2019 18:45,337.22,0.99,1180.67
16/12/2019 19:00,337.11,1,1189.42
16/12/2019 19:15,336.09,0.98,1170.54
16/12/2019 19:30,336.06,0.99,1178.57
16/12/2019 19:45,335.68,1,1190.58
16/12/2019 20:00,334.13,0.99,1166.85
16/12/2019 20:15,333.88,0.99,1162.48
16/12/2019 20:30,334.76,0.99,1166.59
16/12/2019 20:45,333.94,0.99,1171.42
16/12/2019 21:00,332.62,0.99,1158.86
16/12/2019 21:15,332.75,0.99,1161.9
16/12/2019 21:30,330.21,0.99,1143.99
16/12/2019 21:45,330.69,1,1157.85
16/12/2019 22:00,330.31,0.99,1152.93
16/12/2019 22:15,329.19,1,1154.74
16/12/2019 22:30,328.75,1,1151.07
16/12/2019 22:45,327.58,0.99,1140.27
16/12/2019 23:00,328.95,1,1149.5
16/12/2019 23:15,328.91,0.99,1146.87
16/12/2019 23:30,327.96,1,1151.19
16/12/2019 23:45,326.75,1,1143.28
17/12/2019 00:00,326.63,1.01,1150.09
17/12/2019 00:15,324.31,0.99,1127.81
17/12/2019 00:30,325.3,1,1134.88
17/12/2019 00:45,324.57,0.99,1121.82
17/12/2019 01:00,323.46,0.99,1120.81
17/12/2019 01:15,323.66,0.99,1121.94
17/12/2019 01:30,322.13,1,1121.56
17/12/2019 01:45,322.29,0.98,1101.36
17/12/2019 02:00,323.18,0.99,1112.72
17/12/2019 02:15,322.57,0.99,1112.61
17/12/2019 02:30,323.35,0.99,1120.45
17/12/2019 02:45,322.25,1,1119.88
17/12/2019 03:00,323.28,0.99,1115.83
17/12/2019 03:15,321.92,0.99,1112.68
17/12/2019 03:30,321.91,0.99,1108.71
17/12/2019 03:45,322.38,1,1121.76
17/12/2019 04:00,322.56,0.99,1116.57
17/12/2019 04:15,320.57,0.99,1106.3
17/12/2019 04:30,320.94,1,1116.49
17/12/2019 04:45,321.82,1,1118.8
17/12/2019 05:00,319.86,1,1109.39
17/12/2019 05:15,321.01,0.99,1110.58
17/12/2019 05:30,321.69,0.99,1111.24
17/12/2019 05:45,321.46,1,1121.93
17/12/2019 06:00,320.1,1,1112.54
17/12/2019 06:15,319.75,0.99,1102.84
17/12/2019 06:30,318.32,1,1100.87
17/12/2019 06:45,317.84,0.99,1096.9
17/12/2019 07:00,318.29,1,1103.3
17/12/2019 07:15,317.83,1,1100.35
17/12/2019 07:30,318.49,1,1105.73
17/12/2019 07:45,318,1.01,1112.13
17/12/2019 08:00,317.14,1,1101.72
17/12/2019 08:15,315.62,1,1087.93
17/12/2019 08:30,316.67,1,1094.44
17/12/2019 08:45,316.91,1,1096.19
17/12/2019 09:00,316.93,0.99,1089.02
17/12/2019 09:15,317.09,1,1099.18
17/12/2019 09:30,315.46,1,1090.2
17/12/2019 09:45,317.46,1,1100.84
17/12/2019 10:00,317.28,1,1100.22
17/12/2019 10:15,,1.02,
17/12/2019 10:30,294.45,1.02,1009.63
17/12/2019 10:45,294.31,1.04,1027.01
17/12/2019 11:00,291.44,1.03,1003.6
17/12/2019 11:15,291.85,1.01,986.46
17/12/2019 11:30,292.07,1.02,997.74
17/12/2019 11:45,291.56,1.02,999.48
17/12/2019 12:00,292.08,1.01,990.91
17/12/2019 12:15,292,1.02,997.32
17/12/2019 12:30,292.51,1.04,1019.19
17/12/2019 12:45,291.49,1.03,1008.91
17/12/2019 13:00,291.69,1.02,995.79
17/12/2019 13:15,290.13,1.04,1007.16
17/12/2019 13:30,289.55,1.02,985.24
17/12/2019 13:45,288.81,1.02,989.99
17/12/2019 14:00,288.13,1.02,983.9
17/12/2019 14:15,289.04,1.02,990.91
17/12/2019 14:30,287.57,1.02,979.96
17/12/2019 14:45,286.66,1.02,972.38
17/12/2019 15:00,286.77,1,960.66
17/12/2019 15:15,285.79,1.02,970.72
17/12/2019 15:30,286.05,1.01,966.6
17/12/2019 15:45,285.82,1.02,967.15
17/12/2019 16:00,284.07,1.01,949.16
17/12/2019 16:15,283.73,1.02,964.4
17/12/2019 16:30,284.14,1.02,966.33
17/12/2019 16:45,283.99,1.01,954.22
17/12/2019 17:00,282.89,1.03,963.61
17/12/2019 17:15,282.5,1.01,944.76
17/12/2019 17:30,282.86,1,937.68
17/12/2019 17:45,283.29,1.02,956.33
17/12/2019 18:00,283.32,1.02,963.65
17/12/2019 18:15,282.07,1.01,939.93
17/12/2019 18:30,282.82,1.01,944.52
17/12/2019 18:45,281.59,1,932.47
17/12/2019 19:00,281.3,0.98,915.29
17/12/2019 19:15,280.16,1,927.55
17/12/2019 19:30,281.59,0.99,922.65
17/12/2019 19:45,280.72,1,924.84
17/12/2019 20:00,280.37,0.98,907.7
17/12/2019 20:15,280.64,1,929.34
17/12/2019 20:30,280.21,0.98,907.49
17/12/2019 20:45,280.55,0.98,908.97
17/12/2019 21:00,281.75,0.99,919.54
17/12/2019 21:15,281.52,0.99,919.83
17/12/2019 21:30,282.49,0.96,902.34
17/12/2019 21:45,279.34,0.98,901.1
17/12/2019 22:00,280.95,0.99,920.99
17/12/2019 22:15,279.38,0.98,907.58
17/12/2019 22:30,277.65,0.97,885.47
17/12/2019 22:45,278.45,0.98,900.32
17/12/2019 23:00,279.87,0.96,891.76
17/12/2019 23:15,279.76,0.96,886.95
17/12/2019 23:30,278.48,0.97,893.27
17/12/2019 23:45,279.22,0.96,889.02
18/12/2019 00:00,278.86,0.96,879.65
18/12/2019 00:15,278.93,0.96,885.07
18/12/2019 00:30,277.22,0.96,878.36
18/12/2019 00:45,277.88,0.96,881.97
18/12/2019 01:00,277.76,0.96,882.34
18/12/2019 01:15,277.58,0.96,879.17
18/12/2019 01:30,276.69,0.95,868.34
18/12/2019 01:45,276.52,0.97,877.41
18/12/2019 02:00,276.4,0.94,857.84
18/12/2019 02:15,276.77,0.95,863.82
18/12/2019 02:30,273.5,0.94,840.8
18/12/2019 02:45,274.43,0.94,845.46
18/12/2019 03:00,275.53,0.94,850.76
18/12/2019 03:15,274.79,0.95,856.65
18/12/2019 03:30,275.01,0.95,856.27
18/12/2019 03:45,275.11,0.95,856.88
18/12/2019 04:00,273.21,0.94,840.69
18/12/2019 04:15,274.13,0.93,837.24
18/12/2019 04:30,272,0.95,846.77
18/12/2019 04:45,270.97,0.94,829.87
18/12/2019 05:00,272.11,0.93,829.29
18/12/2019 05:15,271.95,0.95,839.31
18/12/2019 05:30,275.23,0.93,840.59
18/12/2019 05:45,272.9,0.93,829.92
18/12/2019 06:00,272.34,0.93,825.12
18/12/2019 06:15,272.59,0.93,828.95
18/12/2019 06:30,273.46,0.94,836.44
18/12/2019 06:45,272.59,0.93,828.67
18/12/2019 07:00,273.28,0.93,827.78
18/12/2019 07:15,271.18,0.93,823.6
18/12/2019 07:30,271.69,0.94,835.16
18/12/2019 07:45,269.5,0.93,817.27
18/12/2019 08:00,270.48,0.93,820.43
18/12/2019 08:15,272.67,0.93,827.49
18/12/2019 08:30,270.39,0.93,816.39
18/12/2019 08:45,270.67,0.91,802.49
18/12/2019 09:00,269.42,0.93,815.74
18/12/2019 09:15,271.06,0.93,818.04
18/12/2019 09:30,269.28,0.92,803.35
18/12/2019 09:45,269.04,0.93,813.92
18/12/2019 10:00,270.51,0.93,816.28
18/12/2019 10:15,268.56,0.93,809.97
18/12/2019 10:30,266.23,0.93,801.94
18/12/2019 10:45,270.89,0.93,818.04
18/12/2019 11:00,267.93,0.92,796.47
18/12/2019 11:15,270.7,0.93,821.05
18/12/2019 11:30,271.24,0.91,801.34
18/12/2019 11:45,270.48,0.91,804.58
18/12/2019 12:00,269.02,0.91,798.31
18/12/2019 12:15,269.42,0.92,802.6
18/12/2019 12:30,268.36,0.91,788.03
18/12/2019 12:45,271.46,0.91,808.29
18/12/2019 13:00,272.81,0.92,816.99
18/12/2019 13:15,268.62,0.9,784.43
18/12/2019 13:30,267.45,0.91,791.07
18/12/2019 13:45,268.98,0.92,798.81
18/12/2019 14:00,267.16,0.91,785.82
18/12/2019 14:15,269.81,0.9,791.37
18/12/2019 14:30,265.72,0.91,776.65
18/12/2019 14:45,265.36,0.92,785.56
18/12/2019 15:00,267.55,0.91,787.78
18/12/2019 15:15,269.49,0.91,794.69
18/12/2019 15:30,268.06,0.9,786.05
18/12/2019 15:45,267.73,0.91,789.61
18/12/2019 16:00,267.69,0.9,784.06
18/12/2019 16:15,266.08,0.9,772.89
18/12/2019 16:30,265.93,0.91,780.39
18/12/2019 16:45,267.19,0.91,789.57
18/12/2019 17:00,264.15,0.92,779.89
18/12/2019 17:15,264.99,0.9,770.63
18/12/2019 17:30,265.84,0.91,785.04
18/12/2019 17:45,268.09,0.9,785.45
18/12/2019 18:00,265.22,0.92,787.64
18/12/2019 18:15,267.11,0.91,789.66
18/12/2019 18:30,268.72,0.93,808.02
18/12/2019 18:45,271.26,0.92,809.21
18/12/2019 19:00,270.39,0.94,823.93
18/12/2019 19:15,276.11,0.95,866.92
18/12/2019 19:30,290.31,1.04,1011.03
18/12/2019 19:45,298.27,1.03,1045.63
18/12/2019 20:00,301.37,1.02,1045.1
18/12/2019 20:15,303.81,1.03,1071.66
18/12/2019 20:30,309.84,1.02,1083.54
18/12/2019 20:45,315.9,1,1090.14
18/12/2019 21:00,336.34,0.98,1161.45
18/12/2019 21:15,329.12,1,1157.93
18/12/2019 21:30,320.08,0.98,1095
18/12/2019 21:45,320.8,0.99,1105.94
18/12/2019 22:00,324.96,0.99,1119.69
18/12/2019 22:15,324.82,0.98,1114.7
18/12/2019 22:30,321.44,0.97,1085.62
18/12/2019 22:45,318.61,1.02,1132.05
18/12/2019 23:00,315.28,1,1090.12
18/12/2019 23:15,310.54,1,1069.88
18/12/2019 23:30,305.01,1,1041.16
18/12/2019 23:45,301.37,1.02,1044.84
19/12/2019 00:00,299.03,1.02,1038.96
19/12/2019 00:15,295.81,1.01,1012.35
19/12/2019 00:30,293.58,1,985.01
19/12/2019 00:45,291.62,1.01,990.37
19/12/2019 01:00,290.5,1.01,981.68
19/12/2019 01:15,289.25,1.01,975.85
19/12/2019 01:30,288.59,1,962.77
19/12/2019 01:45,288.21,0.99,958.37
19/12/2019 02:00,286.97,0.99,948.82
19/12/2019 02:15,284.93,0.98,929.17
19/12/2019 02:30,284.36,0.97,915.12
19/12/2019 02:45,286.39,0.98,937.95
19/12/2019 03:00,284.62,0.97,918.47
19/12/2019 03:15,284.05,0.97,918.78
19/12/2019 03:30,283.92,0.97,910.55
19/12/2019 03:45,283.16,0.96,898.19
19/12/2019 04:00,282.45,0.97,910.75
19/12/2019 04:15,282.31,0.97,908.82
19/12/2019 04:30,285.4,0.99,937.89
19/12/2019 04:45,297.32,1.02,1021.61
19/12/2019 05:00,334.25,1,1176.02
19/12/2019 05:15,338.45,0.98,1171.23
19/12/2019 05:30,328.92,0.98,1134.53
19/12/2019 05:45,322.96,0.99,1109.72
19/12/2019 06:00,320.07,0.99,1101.25
19/12/2019 06:15,327,1,1144.06
19/12/2019 06:30,340.43,0.96,1155.82
19/12/2019 06:45,339.96,0.98,1179.61
19/12/2019 07:00,337.19,0.99,1185.65
19/12/2019 07:15,334.63,0.97,1152.26
19/12/2019 07:30,334.9,0.97,1148.3
19/12/2019 07:45,333.88,0.98,1159.1
19/12/2019 08:00,330.74,0.99,1152.79
19/12/2019 08:15,326.98,0.99,1134.1
19/12/2019 08:30,325.43,0.99,1128.63
19/12/2019 08:45,321.29,1,1117.82
19/12/2019 09:00,318.67,1.02,1131.65
19/12/2019 09:15,314.65,1.02,1112.33
19/12/2019 09:30,311.33,1,1073.06
19/12/2019 09:45,309.87,1.02,1084.47
19/12/2019 10:00,306.42,1.02,1066.69
19/12/2019 10:15,304.57,1.02,1062.55
19/12/2019 10:30,303.54,1,1037.2
19/12/2019 10:45,299.14,1.01,1023.58
19/12/2019 11:00,298.48,1.01,1020.57
19/12/2019 11:15,297.3,1.02,1022.64
19/12/2019 11:30,294.16,1.02,1012.88
19/12/2019 11:45,293.19,1.02,1004.4
19/12/2019 12:00,292.22,1.01,996.03
19/12/2019 12:15,291.67,1.03,1004.86
19/12/2019 12:30,291.08,1.02,997.25
19/12/2019 12:45,289.42,1.03,1000.81
19/12/2019 13:00,288.62,1.02,980.32
19/12/2019 13:15,289.74,1.01,985.01
19/12/2019 13:30,288.88,1.02,982.15
19/12/2019 13:45,288.47,1.03,993
19/12/2019 14:00,287.65,1.01,974.76
19/12/2019 14:15,287.3,0.99,950.29
19/12/2019 14:30,286.83,1,953.9
19/12/2019 14:45,285.74,0.99,941.63
19/12/2019 15:00,286.23,1,957.41
19/12/2019 15:15,287.95,1,964.38
19/12/2019 15:30,293.76,1.02,1007.56
19/12/2019 15:45,314.2,1.03,1119.92
19/12/2019 16:00,309.65,1.02,1083.98
19/12/2019 16:15,313.34,1.02,1102.03
19/12/2019 16:30,353.5,0.96,1215.86
19/12/2019 16:45,422.52,0.9,1436.07
19/12/2019 17:00,411.66,0.91,1403.25
19/12/2019 17:15,393.61,0.92,1348.85
19/12/2019 17:30,388.75,0.93,1330.31
19/12/2019 17:45,399.25,0.91,1355.91
19/12/2019 18:00,416.1,0.91,1420.8
19/12/2019 18:15,424.67,0.9,1443.78
19/12/2019 18:30,425.2,0.9,1448.81
19/12/2019 18:45,420.23,0.9,1433.3
19/12/2019 19:00,417.51,0.9,1419.65
19/12/2019 19:15,415.12,0.92,1431.47
19/12/2019 19:30,408.17,0.92,1402.14
19/12/2019 19:45,400.89,0.92,1379.69
19/12/2019 20:00,394.11,0.93,1352.26
19/12/2019 20:15,379.59,0.94,1305.43
19/12/2019 20:30,371.25,0.95,1279.87
19/12/2019 20:45,367.25,0.95,1262.66
19/12/2019 21:00,362.17,0.95,1249.17
19/12/2019 21:15,355.5,0.96,1229.84
19/12/2019 21:30,354.4,0.96,1224.38
19/12/2019 21:45,351.31,0.96,1205.65
19/12/2019 22:00,348.52,0.97,1204.69
19/12/2019 22:15,346.03,0.96,1184.65
19/12/2019 22:30,344.41,0.97,1187.38
19/12/2019 22:45,339.28,0.98,1180.81
19/12/2019 23:00,339.46,0.97,1165.91
19/12/2019 23:15,338.7,0.99,1185.58
19/12/2019 23:30,334.56,0.98,1161.51
19/12/2019 23:45,333.16,0.99,1158.55
20/12/2019 00:00,326.91,0.97,1114
20/12/2019 00:15,326.87,0.97,1116.91
20/12/2019 00:30,327.29,0.98,1124.52
